Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2021-11-28 12:36:56;"Legs";"Squat (Barbell)";2;40;kg;15;;;0;;
2021-11-28 12:36:56;"Legs";"Squat (Barbell)";3;50;kg;12;;;0;;
2021-11-28 12:36:56;"Legs";"Squat (Barbell)";4;50;kg;12;;;0;;
2021-11-28 12:36:56;"Legs";"Standing Calf Raise (Bodyweight)";1;;;35;;;0;"";
2021-11-28 12:36:56;"Legs";"Standing Calf Raise (Bodyweight)";2;;;30;;;0;;
2021-11-28 12:36:56;"Legs";"Standing Calf Raise (Bodyweight)";3;;;35;;;0;;
2021-11-28 12:36:56;"Legs";"Leg Extension (Machine)";1;8;kg;17;;;0;"";
2021-11-28 12:36:56;"Legs";"Leg Extension (Machine)";2;10;kg;20;;;0;;
2021-11-28 12:36:56;"Legs";"Leg Extension (Machine)";3;9;kg;15;;;0;;
2021-11-28 12:36:56;"Legs";"Leg Extension (Machine)";4;9;kg;20;;;0;;
2021-11-28 12:36:56;"Legs";"Hip Thrust (Barbell)";1;45;kg;15;;;0;"";
2021-11-28 12:36:56;"Legs";"Hip Thrust (Barbell)";2;45;kg;15;;;0;;
2021-11-28 12:36:56;"Legs";"Hip Thrust (Barbell)";3;40;kg;15;;;0;;
2021-11-28 12:36:56;"Legs";"Lying Leg Curl (Machine)";1;9;kg;15;;;0;"";
2021-11-28 12:36:56;"Legs";"Lying Leg Curl (Machine)";2;7;kg;15;;;0;;
2021-11-28 12:36:56;"Legs";"Hack Squat";1;25;kg;20;;;0;"";
2021-11-25 18:47:24;"Pull";"Bicep Curl (Dumbbell)";1;7.5;kg;20;;;0;"";""
2021-11-25 18:47:24;"Pull";"Bicep Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-25 18:47:24;"Pull";"Bicep Curl (Dumbbell)";3;10;kg;12;;;0;;
2021-11-25 18:47:24;"Pull";"Hammer Curl (Dumbbell)";1;7.5;kg;15;;;0;"";
2021-11-25 18:47:24;"Pull";"Hammer Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-25 18:47:24;"Pull";"Hammer Curl (Dumbbell)";3;5;kg;25;;;0;;
2021-11-25 18:47:24;"Pull";"Bicep Curl (Cable)";1;3;kg;18;;;0;"";
2021-11-25 18:47:24;"Pull";"Bicep Curl (Cable)";2;4;kg;15;;;0;;
2021-11-25 18:47:24;"Pull";"Lat Pulldown (Cable)";1;7;kg;15;;;0;"";
2021-11-25 18:47:24;"Pull";"Lat Pulldown (Cable)";2;6;kg;15;;;0;;
2021-11-25 18:47:24;"Pull";"Lat Pulldown (Cable)";3;7;kg;15;;;0;;
2021-11-25 18:47:24;"Pull";"Lat Pulldown (Cable)";4;6;kg;15;;;0;;
2021-11-25 18:47:24;"Pull";"Seated Row (Cable)";1;7;kg;15;;;0;"";
2021-11-25 18:47:24;"Pull";"Seated Row (Cable)";2;7;kg;15;;;0;;
2021-11-25 18:47:24;"Pull";"Seated Row (Cable)";3;10;kg;12;;;0;;
2021-11-25 18:47:24;"Pull";"Shrug (Dumbbell)";1;15;kg;15;;;0;"";
2021-11-25 18:47:24;"Pull";"Shrug (Dumbbell)";2;17.5;kg;15;;;0;;
2021-11-25 18:47:24;"Pull";"Farmer's carry";1;20;kg;6;;;0;"";
2021-11-25 18:47:24;"Pull";"Farmer's carry";2;20;kg;4;;;0;;
2021-11-25 18:47:24;"Pull";"Deadlift (Barbell)";1;50;kg;12;;;0;"";
2021-11-25 18:47:24;"Pull";"Deadlift (Barbell)";2;70;kg;10;;;0;;
2021-11-25 18:47:24;"Pull";"Deadlift (Barbell)";3;70;kg;10;;;0;;
2021-11-24 19:05:55;"Push";"Skullcrusher (Barbell)";1;10;kg;15;;;0;"";""
2021-11-24 19:05:55;"Push";"Skullcrusher (Barbell)";2;10;kg;15;;;0;;
2021-11-24 19:05:55;"Push";"Skullcrusher (Barbell)";3;10;kg;12;;;0;;
2021-11-24 19:05:55;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;3;kg;25;;;0;"";
2021-11-24 19:05:55;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;4;kg;15;;;0;;
2021-11-24 19:05:55;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;4;kg;15;;;0;;
2021-11-24 19:05:55;"Push";"Triceps Pushdown (Cable - Straight Bar)";4;5;kg;12;;;0;;
2021-11-24 19:05:55;"Push";"Triceps Pushdown (Cable - Straight Bar)";5;4;kg;15;;;0;;
2021-11-24 19:05:55;"Push";"Triceps Extension (Dumbbell)";1;10;kg;10;;;0;"";
2021-11-24 19:05:55;"Push";"Triceps Extension (Dumbbell)";2;10;kg;10;;;0;;
2021-11-24 19:05:55;"Push";"Triceps Extension (Dumbbell)";3;7.5;kg;15;;;0;;
2021-11-24 19:05:55;"Push";"Suitcase carry";1;25;kg;4;;;0;"";
2021-11-24 19:05:55;"Push";"Suitcase carry";2;25;kg;4;;;0;;
2021-11-24 19:05:55;"Push";"Suitcase carry";3;25;kg;4;;;0;;
2021-11-24 19:05:55;"Push";"Suitcase carry";4;25;kg;4;;;0;;
2021-11-23 19:06:41;"Push";"Bench Press (Barbell)";1;20;kg;17;;;0;"";""
2021-11-23 19:06:41;"Push";"Bench Press (Barbell)";2;25;kg;15;;;0;;
2021-11-23 19:06:41;"Push";"Bench Press (Barbell)";3;25;kg;12;;;0;;
2021-11-23 19:06:41;"Push";"Decline Bench Press (Dumbbell)";1;10;kg;15;;;0;"";
2021-11-23 19:06:41;"Push";"Decline Bench Press (Dumbbell)";2;10;kg;15;;;0;;
2021-11-23 19:06:41;"Push";"Incline Bench Press (Dumbbell)";1;12;kg;15;;;0;"";
2021-11-23 19:06:41;"Push";"Incline Bench Press (Dumbbell)";2;10;kg;15;;;0;;
2021-11-23 19:06:41;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2021-11-23 19:06:41;"Push";"Lateral Raise (Dumbbell)";2;10;kg;12;;;0;;
2021-11-23 19:06:41;"Push";"Lateral Raise (Dumbbell)";3;7.5;kg;12;;;0;;
2021-11-23 19:06:41;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;12;;;0;;
2021-11-23 19:06:41;"Push";"Lateral Raise (Dumbbell)";5;5;kg;20;;;0;;
2021-11-23 19:06:41;"Push";"Arnold Press (Dumbbell)";1;10;kg;15;;;0;"";
2021-11-23 19:06:41;"Push";"Arnold Press (Dumbbell)";2;12.5;kg;12;;;0;;
2021-11-23 19:06:41;"Push";"Arnold Press (Dumbbell)";3;7.5;kg;20;;;0;;
2021-11-23 19:06:41;"Push";"Reverse Fly (Cable)";1;1;kg;13;;;0;"";
2021-11-23 19:06:41;"Push";"Reverse Fly (Cable)";2;1;kg;13;;;0;;
2021-11-23 19:06:41;"Push";"Reverse Fly (Cable)";3;1;kg;10;;;0;;
2021-11-21 19:02:23;"Legs";"Squat (Barbell)";1;30;kg;15;;;0;"";""
2021-11-21 19:02:23;"Legs";"Squat (Barbell)";2;50;kg;12;;;0;;
2021-11-21 19:02:23;"Legs";"Squat (Barbell)";3;70;kg;8;;;0;;
2021-11-21 19:02:23;"Legs";"Squat (Barbell)";4;70;kg;8;;;0;;
2021-11-21 19:02:23;"Legs";"Standing Calf Raise (Bodyweight)";1;;;35;;;0;"";
2021-11-21 19:02:23;"Legs";"Standing Calf Raise (Bodyweight)";2;;;35;;;0;;
2021-11-21 19:02:23;"Legs";"Standing Calf Raise (Bodyweight)";3;;;35;;;0;;
2021-11-21 19:02:23;"Legs";"Leg Extension (Machine)";1;8;kg;17;;;0;"";
2021-11-21 19:02:23;"Legs";"Leg Extension (Machine)";2;10;kg;20;;;0;;
2021-11-21 19:02:23;"Legs";"Hip Thrust (Barbell)";1;40;kg;15;;;0;"";
2021-11-21 19:02:23;"Legs";"Hip Thrust (Barbell)";2;40;kg;15;;;0;;
2021-11-21 19:02:23;"Legs";"Lying Leg Curl (Machine)";1;9;kg;15;;;0;"";
2021-11-21 19:02:23;"Legs";"Lying Leg Curl (Machine)";2;8;kg;15;;;0;;
2021-11-21 19:02:23;"Legs";"Lying Leg Curl (Machine)";3;7;kg;15;;;0;;
2021-11-20 18:39:26;"Pull";"Bicep Curl (Dumbbell)";1;10;kg;12;;;0;"";""
2021-11-20 18:39:26;"Pull";"Bicep Curl (Dumbbell)";2;10;kg;12;;;0;;
2021-11-20 18:39:26;"Pull";"Bicep Curl (Dumbbell)";3;10;kg;8;;;0;;
2021-11-20 18:39:26;"Pull";"Hammer Curl (Dumbbell)";1;7.5;kg;15;;;0;"";
2021-11-20 18:39:26;"Pull";"Hammer Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-20 18:39:26;"Pull";"Hammer Curl (Dumbbell)";3;5;kg;25;;;0;;
2021-11-20 18:39:26;"Pull";"Bicep Curl (Cable)";1;3;kg;15;;;0;"";
2021-11-20 18:39:26;"Pull";"Bicep Curl (Cable)";2;4;kg;15;;;0;;
2021-11-20 18:39:26;"Pull";"Lat Pulldown (Cable)";1;7;kg;15;;;0;"";
2021-11-20 18:39:26;"Pull";"Lat Pulldown (Cable)";2;7;kg;12;;;0;;
2021-11-20 18:39:26;"Pull";"Lat Pulldown (Cable)";3;7;kg;15;;;0;;
2021-11-20 18:39:26;"Pull";"Lat Pulldown (Cable)";4;6;kg;15;;;0;;
2021-11-20 18:39:26;"Pull";"Seated Row (Cable)";1;7;kg;15;;;0;"";
2021-11-20 18:39:26;"Pull";"Seated Row (Cable)";2;8;kg;15;;;0;;
2021-11-20 18:39:26;"Pull";"Seated Row (Cable)";3;10;kg;12;;;0;;
2021-11-20 18:39:26;"Pull";"Shrug (Dumbbell)";1;15;kg;15;;;0;"";
2021-11-20 18:39:26;"Pull";"Shrug (Dumbbell)";2;15;kg;15;;;0;;
2021-11-20 18:39:26;"Pull";"Farmer's carry";1;20;kg;5;;;0;"";
2021-11-20 18:39:26;"Pull";"Farmer's carry";2;20;kg;5;;;0;;
2021-11-20 18:39:26;"Pull";"Deadlift (Barbell)";1;50;kg;12;;;0;"";
2021-11-20 18:39:26;"Pull";"Deadlift (Barbell)";2;60;kg;12;;;0;;
2021-11-20 18:39:26;"Pull";"Deadlift (Barbell)";3;60;kg;10;;;0;;
2021-11-20 18:39:26;"Pull";"Suitcase carry";1;25;kg;2;;;0;"";
2021-11-20 18:39:26;"Pull";"Suitcase carry";2;25;kg;2;;;0;;
2021-11-19 19:27:22;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;3;kg;25;;;0;"";""
2021-11-19 19:27:22;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;4;kg;20;;;0;;
2021-11-19 19:27:22;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;5;kg;12;;;0;;
2021-11-19 19:27:22;"Push";"Triceps Pushdown (Cable - Straight Bar)";4;6;kg;6;;;0;;
2021-11-19 19:27:22;"Push";"Skullcrusher (Barbell)";1;10;kg;15;;;0;"";
2021-11-19 19:27:22;"Push";"Skullcrusher (Barbell)";2;10;kg;20;;;0;;
2021-11-18 17:33:57;"Push";"Bench Press (Barbell)";1;20;kg;15;;;0;"";""
2021-11-18 17:33:57;"Push";"Bench Press (Barbell)";2;30;kg;12;;;0;;
2021-11-18 17:33:57;"Push";"Decline Bench Press (Dumbbell)";1;10;kg;15;;;0;"";
2021-11-18 17:33:57;"Push";"Decline Bench Press (Dumbbell)";2;10;kg;15;;;0;;
2021-11-18 17:33:57;"Push";"Incline Bench Press (Dumbbell)";1;12.5;kg;15;;;0;"";
2021-11-18 17:33:57;"Push";"Incline Bench Press (Dumbbell)";2;10;kg;18;;;0;;
2021-11-18 17:33:57;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2021-11-18 17:33:57;"Push";"Lateral Raise (Dumbbell)";2;10;kg;12;;;0;;
2021-11-18 17:33:57;"Push";"Lateral Raise (Dumbbell)";3;7.5;kg;12;;;0;;
2021-11-18 17:33:57;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;12;;;0;;
2021-11-18 17:33:57;"Push";"Lateral Raise (Dumbbell)";5;5;kg;20;;;0;;
2021-11-18 17:33:57;"Push";"Arnold Press (Dumbbell)";1;10;kg;20;;;0;"";
2021-11-18 17:33:57;"Push";"Arnold Press (Dumbbell)";2;12.5;kg;15;;;0;;
2021-11-18 17:33:57;"Push";"Arnold Press (Dumbbell)";3;12.5;kg;15;;;0;;
2021-11-18 17:33:57;"Push";"Reverse Fly (Cable)";1;1;kg;15;;;0;"";
2021-11-15 18:59:00;"Legs";"Squat (Barbell)";1;20;kg;15;;;0;"";""
2021-11-15 18:59:00;"Legs";"Squat (Barbell)";2;40;kg;15;;;0;;
2021-11-15 18:59:00;"Legs";"Squat (Barbell)";3;60;kg;10;;;0;;
2021-11-15 18:59:00;"Legs";"Squat (Barbell)";4;60;kg;10;;;0;;
2021-11-15 18:59:00;"Legs";"Standing Calf Raise (Bodyweight)";1;;;35;;;0;"";
2021-11-15 18:59:00;"Legs";"Standing Calf Raise (Bodyweight)";2;;;30;;;0;;
2021-11-15 18:59:00;"Legs";"Leg Extension (Machine)";1;8;kg;15;;;0;"";
2021-11-15 18:59:00;"Legs";"Leg Extension (Machine)";2;10;kg;15;;;0;;
2021-11-15 18:59:00;"Legs";"Leg Extension (Machine)";3;9;kg;15;;;0;;
2021-11-15 18:59:00;"Legs";"Hip Thrust (Barbell)";1;40;kg;12;;;0;"";
2021-11-15 18:59:00;"Legs";"Hip Thrust (Barbell)";2;40;kg;12;;;0;;
2021-11-15 18:59:00;"Legs";"Lying Leg Curl (Machine)";1;7;kg;15;;;0;"";
2021-11-15 18:59:00;"Legs";"Lying Leg Curl (Machine)";2;9;kg;15;;;0;;
2021-11-15 18:59:00;"Legs";"Lying Leg Curl (Machine)";3;8;kg;15;;;0;;
2021-11-14 19:37:22;"Pull";"Bicep Curl (Dumbbell)";1;7.5;kg;20;;;0;"";""
2021-11-14 19:37:22;"Pull";"Bicep Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-14 19:37:22;"Pull";"Bicep Curl (Dumbbell)";3;10;kg;10;;;0;;
2021-11-14 19:37:22;"Pull";"Hammer Curl (Dumbbell)";1;7.5;kg;15;;;0;"";
2021-11-14 19:37:22;"Pull";"Hammer Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-14 19:37:22;"Pull";"Hammer Curl (Dumbbell)";3;5;kg;25;;;0;;
2021-11-14 19:37:22;"Pull";"Bicep Curl (Cable)";1;3;kg;15;;;0;"";
2021-11-14 19:37:22;"Pull";"Bicep Curl (Cable)";2;4;kg;13;;;0;;
2021-11-14 19:37:22;"Pull";"Lat Pulldown (Cable)";1;7;kg;15;;;0;"";
2021-11-14 19:37:22;"Pull";"Lat Pulldown (Cable)";2;5;kg;18;;;0;;
2021-11-14 19:37:22;"Pull";"Lat Pulldown (Cable)";3;8;kg;13;;;0;;
2021-11-14 19:37:22;"Pull";"Lat Pulldown (Cable)";4;6;kg;15;;;0;;
2021-11-14 19:37:22;"Pull";"Seated Row (Cable)";1;10;kg;11;;;0;"";
2021-11-14 19:37:22;"Pull";"Seated Row (Cable)";2;8;kg;15;;;0;;
2021-11-14 19:37:22;"Pull";"Seated Row (Cable)";3;8;kg;15;;;0;;
2021-11-14 19:37:22;"Pull";"Shrug (Dumbbell)";1;17.5;kg;15;;;0;"";
2021-11-14 19:37:22;"Pull";"Shrug (Dumbbell)";2;17.5;kg;15;;;0;;
2021-11-14 19:37:22;"Pull";"Farmer's carry";1;20;kg;3;;;0;"";
2021-11-14 19:37:22;"Pull";"Farmer's carry";2;20;kg;2;;;0;;
2021-11-14 19:37:22;"Pull";"Deadlift (Barbell)";1;50;kg;12;;;0;"";
2021-11-14 19:37:22;"Pull";"Deadlift (Barbell)";2;60;kg;12;;;0;;
2021-11-14 19:37:22;"Pull";"Suitcase carry";1;25;kg;2;;;0;"";
2021-11-14 19:37:22;"Pull";"Suitcase carry";2;25;kg;2;;;0;;
2021-11-13 20:24:43;"Push";"Bench Press (Barbell)";1;20;kg;15;;;0;"";""
2021-11-13 20:24:43;"Push";"Bench Press (Barbell)";2;40;kg;4;;;0;;
2021-11-13 20:24:43;"Push";"Bench Press (Barbell)";3;30;kg;14;;;0;;
2021-11-13 20:24:43;"Push";"Decline Bench Press (Dumbbell)";1;10;kg;15;;;0;"";
2021-11-13 20:24:43;"Push";"Decline Bench Press (Dumbbell)";2;10;kg;12;;;0;;
2021-11-13 20:24:43;"Push";"Incline Bench Press (Dumbbell)";1;12.5;kg;15;;;0;"";
2021-11-13 20:24:43;"Push";"Incline Bench Press (Dumbbell)";2;10;kg;18;;;0;;
2021-11-13 20:24:43;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2021-11-13 20:24:43;"Push";"Lateral Raise (Dumbbell)";2;10;kg;12;;;0;;
2021-11-13 20:24:43;"Push";"Lateral Raise (Dumbbell)";3;7.5;kg;12;;;0;;
2021-11-13 20:24:43;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;12;;;0;;
2021-11-13 20:24:43;"Push";"Lateral Raise (Dumbbell)";5;5;kg;20;;;0;;
2021-11-13 20:24:43;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;4;kg;17;;;0;"";
2021-11-13 20:24:43;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;5;kg;15;;;0;;
2021-11-13 20:24:43;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;4;kg;15;;;0;;
2021-11-13 20:24:43;"Push";"Skullcrusher (Barbell)";1;0;kg;0;;;0;"";
2021-11-13 20:24:43;"Push";"Arnold Press (Dumbbell)";1;10;kg;20;;;0;"";
2021-11-13 20:24:43;"Push";"Arnold Press (Dumbbell)";2;12.5;kg;17;;;0;;
2021-11-13 20:24:43;"Push";"Arnold Press (Dumbbell)";3;12.5;kg;15;;;0;;
2021-11-13 20:24:43;"Push";"Reverse Fly (Cable)";1;0;kg;0;;;0;"";
2021-11-11 20:00:37;"Legs";"Squat (Barbell)";1;30;kg;12;;;0;"";""
2021-11-11 20:00:37;"Legs";"Squat (Barbell)";2;50;kg;12;;;0;;
2021-11-11 20:00:37;"Legs";"Squat (Barbell)";3;70;kg;8;;;0;;
2021-11-11 20:00:37;"Legs";"Squat (Barbell)";4;40;kg;12;;;0;;
2021-11-11 20:00:37;"Legs";"Standing Calf Raise (Bodyweight)";1;;;30;;;0;"";
2021-11-11 20:00:37;"Legs";"Standing Calf Raise (Bodyweight)";2;;;35;;;0;;
2021-11-11 20:00:37;"Legs";"Standing Calf Raise (Bodyweight)";3;;;35;;;0;;
2021-11-11 20:00:37;"Legs";"Leg Extension (Machine)";1;8;kg;15;;;0;"";
2021-11-11 20:00:37;"Legs";"Leg Extension (Machine)";2;6;kg;25;;;0;;
2021-11-11 20:00:37;"Legs";"Leg Extension (Machine)";3;9;kg;17;;;0;;
2021-11-11 20:00:37;"Legs";"Hip Thrust (Barbell)";1;40;kg;12;;;0;"";
2021-11-11 20:00:37;"Legs";"Hip Thrust (Barbell)";2;40;kg;12;;;0;;
2021-11-11 20:00:37;"Legs";"Lying Leg Curl (Machine)";1;7;kg;15;;;0;"";
2021-11-11 20:00:37;"Legs";"Lying Leg Curl (Machine)";2;9;kg;15;;;0;;
2021-11-11 20:00:37;"Legs";"Lying Leg Curl (Machine)";3;8;kg;15;;;0;;
2021-11-10 18:59:17;"Pull";"Bicep Curl (Dumbbell)";1;7.5;kg;20;;;0;"";""
2021-11-10 18:59:17;"Pull";"Bicep Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-10 18:59:17;"Pull";"Bicep Curl (Dumbbell)";3;10;kg;10;;;0;;
2021-11-10 18:59:17;"Pull";"Hammer Curl (Dumbbell)";1;7.5;kg;15;;;0;"";
2021-11-10 18:59:17;"Pull";"Hammer Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-10 18:59:17;"Pull";"Hammer Curl (Dumbbell)";3;5;kg;25;;;0;;
2021-11-10 18:59:17;"Pull";"Bicep Curl (Cable)";1;3;kg;15;;;0;"";
2021-11-10 18:59:17;"Pull";"Bicep Curl (Cable)";2;4;kg;12;;;0;;
2021-11-10 18:59:17;"Pull";"Lat Pulldown (Cable)";1;7;kg;15;;;0;"";
2021-11-10 18:59:17;"Pull";"Lat Pulldown (Cable)";2;5;kg;18;;;0;;
2021-11-10 18:59:17;"Pull";"Lat Pulldown (Cable)";3;8;kg;12;;;0;;
2021-11-10 18:59:17;"Pull";"Lat Pulldown (Cable)";4;6;kg;15;;;0;;
2021-11-10 18:59:17;"Pull";"Seated Row (Cable)";1;8;kg;15;;;0;"";
2021-11-10 18:59:17;"Pull";"Seated Row (Cable)";2;10;kg;10;;;0;;
2021-11-10 18:59:17;"Pull";"Seated Row (Cable)";3;8;kg;15;;;0;;
2021-11-10 18:59:17;"Pull";"Seated Row (Cable)";4;7;kg;15;;;0;;
2021-11-10 18:59:17;"Pull";"Shrug (Dumbbell)";1;17.5;kg;15;;;0;"";
2021-11-10 18:59:17;"Pull";"Shrug (Dumbbell)";2;17.5;kg;15;;;0;;
2021-11-10 18:59:17;"Pull";"Farmer's carry";1;20;kg;2;;;0;"";
2021-11-10 18:59:17;"Pull";"Farmer's carry";2;20;kg;2;;;0;;
2021-11-10 18:59:17;"Pull";"Farmer's carry";3;20;kg;2;;;0;;
2021-11-10 18:59:17;"Pull";"Deadlift (Barbell)";1;60;kg;10;;;0;"";
2021-11-10 18:59:17;"Pull";"Deadlift (Barbell)";2;60;kg;9;;;0;;
2021-11-10 18:59:17;"Pull";"Suitcase carry";1;25;kg;2;;;0;"";
2021-11-10 18:59:17;"Pull";"Suitcase carry";2;25;kg;2;;;0;;
2021-11-08 19:33:01;"Push";"Bench Press (Barbell)";1;20;kg;15;;;0;"";""
2021-11-08 19:33:01;"Push";"Bench Press (Barbell)";2;30;kg;12;;;0;;
2021-11-08 19:33:01;"Push";"Bench Press (Barbell)";3;30;kg;8;;;0;;
2021-11-08 19:33:01;"Push";"Decline Bench Press (Dumbbell)";1;7.5;kg;18;;;0;"";
2021-11-08 19:33:01;"Push";"Decline Bench Press (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-08 19:33:01;"Push";"Incline Bench Press (Dumbbell)";1;10;kg;10;;;0;"";
2021-11-08 19:33:01;"Push";"Incline Bench Press (Dumbbell)";2;7.5;kg;18;;;0;;
2021-11-08 19:33:01;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2021-11-08 19:33:01;"Push";"Lateral Raise (Dumbbell)";2;10;kg;12;;;0;;
2021-11-08 19:33:01;"Push";"Lateral Raise (Dumbbell)";3;7.5;kg;12;;;0;;
2021-11-08 19:33:01;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;12;;;0;;
2021-11-08 19:33:01;"Push";"Lateral Raise (Dumbbell)";5;5;kg;20;;;0;;
2021-11-08 19:33:01;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;3;kg;25;;;0;"";
2021-11-08 19:33:01;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;4;kg;18;;;0;;
2021-11-08 19:33:01;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;5;kg;15;;;0;;
2021-11-08 19:33:01;"Push";"Skullcrusher (Barbell)";1;10;kg;15;;;0;"";
2021-11-08 19:33:01;"Push";"Skullcrusher (Barbell)";2;10;kg;15;;;0;;
2021-11-08 19:33:01;"Push";"Arnold Press (Dumbbell)";1;10;kg;20;;;0;"";
2021-11-08 19:33:01;"Push";"Arnold Press (Dumbbell)";2;10;kg;12;;;0;;
2021-11-08 19:33:01;"Push";"Arnold Press (Dumbbell)";3;12.5;kg;12;;;0;;
2021-11-08 19:33:01;"Push";"Reverse Fly (Cable)";1;1;kg;13;;;0;"";
2021-11-08 19:33:01;"Push";"Reverse Fly (Cable)";2;1;kg;13;;;0;;
2021-11-08 19:33:01;"Push";"Reverse Fly (Cable)";3;1;kg;12;;;0;;
2021-11-04 19:05:18;"Pull";"Bicep Curl (Dumbbell)";1;7.5;kg;20;;;0;"";""
2021-11-04 19:05:18;"Pull";"Bicep Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-04 19:05:18;"Pull";"Bicep Curl (Dumbbell)";3;10;kg;10;;;0;;
2021-11-04 19:05:18;"Pull";"Hammer Curl (Dumbbell)";1;7.5;kg;20;;;0;"";
2021-11-04 19:05:18;"Pull";"Hammer Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2021-11-04 19:05:18;"Pull";"Hammer Curl (Dumbbell)";3;5;kg;25;;;0;;
2021-11-04 19:05:18;"Pull";"Bicep Curl (Cable)";1;3;kg;15;;;0;"";
2021-11-04 19:05:18;"Pull";"Bicep Curl (Cable)";2;4;kg;12;;;0;;
2021-11-04 19:05:18;"Pull";"Lat Pulldown (Cable)";1;7;kg;15;;;0;"";
2021-11-04 19:05:18;"Pull";"Lat Pulldown (Cable)";2;5;kg;18;;;0;;
2021-11-04 19:05:18;"Pull";"Lat Pulldown (Cable)";3;8;kg;12;;;0;;
2021-11-04 19:05:18;"Pull";"Lat Pulldown (Cable)";4;6;kg;15;;;0;;
2021-11-04 19:05:18;"Pull";"Seated Row (Cable)";1;5;kg;15;;;0;"";
2021-11-04 19:05:18;"Pull";"Seated Row (Cable)";2;7;kg;15;;;0;;
2021-11-04 19:05:18;"Pull";"Seated Row (Cable)";3;8;kg;15;;;0;;
2021-11-04 19:05:18;"Pull";"Seated Row (Cable)";4;6;kg;15;;;0;;
2021-11-04 19:05:18;"Pull";"Shrug (Dumbbell)";1;17.5;kg;15;;;0;"";
2021-11-04 19:05:18;"Pull";"Shrug (Dumbbell)";2;15;kg;15;;;0;;
2021-11-04 19:05:18;"Pull";"Farmer's carry";1;20;kg;2;;;0;"";
2021-11-04 19:05:18;"Pull";"Farmer's carry";2;20;kg;2;;;0;;
2021-11-04 19:05:18;"Pull";"Farmer's carry";3;20;kg;3;;;0;;
2021-11-04 19:05:18;"Pull";"Deadlift (Barbell)";1;50;kg;10;;;0;"";
2021-11-04 19:05:18;"Pull";"Deadlift (Barbell)";2;55;kg;10;;;0;;
2021-11-03 18:44:43;"Push";"Bench Press (Barbell)";1;20;kg;17;;;0;"";""
2021-11-03 18:44:43;"Push";"Bench Press (Barbell)";2;30;kg;12;;;0;;
2021-11-03 18:44:43;"Push";"Bench Press (Barbell)";3;30;kg;10;;;0;;
2021-11-03 18:44:43;"Push";"Decline Bench Press (Dumbbell)";1;7.5;kg;18;;;0;"";
2021-11-03 18:44:43;"Push";"Decline Bench Press (Dumbbell)";2;7.5;kg;20;;;0;;
2021-11-03 18:44:43;"Push";"Decline Bench Press (Dumbbell)";3;10;kg;15;;;0;;
2021-11-03 18:44:43;"Push";"Incline Bench Press (Dumbbell)";1;10;kg;15;;;0;"";
2021-11-03 18:44:43;"Push";"Incline Bench Press (Dumbbell)";2;7.5;kg;18;;;0;;
2021-11-03 18:44:43;"Push";"Incline Bench Press (Dumbbell)";3;10;kg;12;;;0;;
2021-11-03 18:44:43;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2021-11-03 18:44:43;"Push";"Lateral Raise (Dumbbell)";2;10;kg;12;;;0;;
2021-11-03 18:44:43;"Push";"Lateral Raise (Dumbbell)";3;7.5;kg;12;;;0;;
2021-11-03 18:44:43;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;12;;;0;;
2021-11-03 18:44:43;"Push";"Lateral Raise (Dumbbell)";5;5;kg;20;;;0;;
2021-11-03 18:44:43;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;3;kg;25;;;0;"";
